timestamp,order_value,avg_price,mid_price,btc_executed,slippage,predicted_slippage,fee,market_impact,latency_ms
1747708919906,100.0,106362.3,106325.25,0.0009401827527234744,0.03484590913259354,0.04697785437636526,0.1,9.490221888086613e-06,0.022899999748915434
1747708920006,100.0,106329.2,106324.54999999999,0.0009404754291389383,0.00437340200359064,0.02255525259467106,0.1,9.493203694670791e-06,0.019099999917671084
1747708920106,100.0,106342.2,106335.65,0.0009403604589711328,0.006159740406912367,0.03161979163957085,0.1,9.492032368990968e-06,0.020200000108161476
1747708920206,100.0,106344.35320848458,106334.54999999999,0.0009403414190121906,0.009219212837775558,0.03276709267962019,0.1,9.491838388552893e-06,0.025299999833805487
1747708920306,100.0,106351.1,106345.5,0.00094028176483365,0.005265855160778613,0.03691572780680019,0.1,9.49123062806437e-06,0.02609999955893727
1747708920406,100.0,106351.1,106351.05,0.00094028176483365,4.7014110347674406e-05,0.03615979317831375,0.1,9.49123062806437e-06,0.016999999388644937
1747708920506,100.0,106351.1,106351.05,0.00094028176483365,4.7014110347674406e-05,0.035434234231090045,0.1,9.49123062806437e-06,0.019300000531075057
1747708920606,100.0,106356.0,106353.5,0.0009402384444695174,0.0023506513654933782,0.037921253039769454,0.1,9.490789277941021e-06,0.06190000021888409
1747708920706,100.0,106366.64894400851,106358.9,0.0009401443120826349,0.007285656403478388,0.04382995725738681,0.1,9.48983025358048e-06,0.013500000022759195
1747708920806,100.0,106356.0,106353.05,0.0009402384444695174,0.0027737803476224608,0.036184628507783145,0.1,9.490789277941021e-06,0.025600000299164094
1747708920906,100.0,106366.9,106358.65,0.0009401420930759476,0.0077567738966224185,0.04205931073482816,0.1,9.489807646276799e-06,0.01630000042496249
1747708921006,100.0,106359.1,106357.5,0.0009402110397699867,0.0015043602942959554,0.03640515019748136,0.1,9.490510077630403e-06,0.01469999915570952
1747708921106,100.0,106361.2,106359.5,0.0009401924762037284,0.0015983527564506128,0.03681774918992886,0.1,9.490320951268294e-06,2.805800000714953
1747708921206,100.0,106371.1,106365.5,0.000940104972121187,0.0052648650173278185,0.04152749485258056,0.1,9.489429457072568e-06,0.015700000403739978
1747708921306,100.0,106374.1,106372.55,0.0009400784589481837,0.0014571428437157052,0.04188689716563232,0.1,9.489159340379677e-06,0.02119999953720253
1747708921406,100.0,106387.3,106369.70000000001,0.0009399618187509223,0.016546065279860023,0.04779859558931321,0.1,9.487971009580177e-06,0.026699999580159783
1747708921506,100.0,106379.3,106372.45000000001,0.0009400325063240687,0.006439637330898431,0.042189924609289164,0.1,9.488691174535277e-06,0.019699999938893598
1747708921606,100.0,106377.8,106371.70000000001,0.0009400457614276663,0.005734607983130163,0.040250311673275974,0.1,9.488826217634476e-06,0.030399999559449498
1747708921706,100.0,106371.1,106368.15,0.000940104972121187,0.0027733865823666593,0.03595878129719665,0.1,9.489429457072568e-06,0.023999999939405825
1747708921806,100.0,106374.0,106372.5,0.0009400793426965236,0.00141013889868152,0.03639800887911804,0.1,9.48916834402171e-06,0.017899999875226058
1747708921906,100.0,106374.0,106373.95,0.0009400793426965236,4.7003989231301824e-05,0.035419968393405554,0.1,9.48916834402171e-06,0.023699999474047218
1747708922006,100.0,106379.2,106376.55,0.0009400333899860123,0.002491150540221674,0.03678591495225447,0.1,9.488700177288983e-06,0.01849999989644857
